=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.07 17:25:15 =~=~=~=~=~=~=~=~=~=~=~=
 t: 0.1, T: 27.38
t: 1531.5, T: 69.13
t: 1531.6, T: 69.05
t: 1531.7, T: 69.21
t: 1531.8, T: 69.13
t: 1531.9, T: 69.13
t: 1532.0, T: 69.13
t: 1532.1, T: 69.13
t: 1532.2, T: 69.21
t: 1532.3, T: 69.13
t: 1532.4, T: 69.13
t: 1532.5, T: 69.13
t: 1532.6, T: 69.13
t: 1532.7, T: 69.13
t: 1532.8, T: 69.13
t: 1532.9, T: 69.13
t: 1533.0, T: 69.13
t: 1533.1, T: 69.13
t: 1533.2, T: 69.21
t: 1533.3, T: 69.13
t: 1533.4, T: 69.13
t: 1533.5, T: 69.13
t: 1533.6, T: 69.13
t: 1533.7, T: 69.21
t: 1533.8, T: 69.21
t: 1533.9, T: 69.13
t: 1534.0, T: 69.21
t: 1534.1, T: 69.21
t: 1534.2, T: 69.13
t: 1534.3, T: 69.13
t: 1534.4, T: 69.13
t: 1534.5, T: 69.13
t: 1534.6, T: 69.21
t: 1534.7, T: 69.21
t: 1534.8, T: 69.21
t: 1534.9, T: 69.21
t: 1535.0, T: 69.13
t: 1535.1, T: 69.13
t: 1535.2, T: 69.21
t: 1535.3, T: 69.21
t: 1535.4, T: 69.13
t: 1535.5, T: 69.21
t: 1535.6, T: 69.21
t: 1535.7, T: 69.21
t: 1535.8, T: 69.21
t: 1535.9, T: 69.21
t: 1536.0, T: 69.21
t: 1536.1, T: 69.21
t: 1536.2, T: 69.21
t: 1536.3, T: 69.21
t: 1536.4, T: 69.21
t: 1536.5, T: 69.29
t: 1536.6, T: 69.29
t: 1536.7, T: 69.29
t: 1536.8, T: 69.29
t: 1536.9, T: 69.21
t: 1537.0, T: 69.21
t: 1537.1, T: 69.29
t: 1537.2, T: 69.29
t: 1537.3, T: 69.21
t: 1537.4, T: 69.29
t: 1537.5, T: 69.29
t: 1537.6, T: 69.29
t: 1537.7, T: 69.29
t: 1537.8, T: 69.29
t: 1537.9, T: 69.29
t: 1538.0, T: 69.29
t: 1538.1, T: 69.29
t: 1538.2, T: 69.29
t: 1538.3, T: 69.29
t: 1538.4, T: 69.29
t: 1538.5, T: 69.29
t: 1538.6, T: 69.29
t: 1538.7, T: 69.29
t: 1538.8, T: 69.29
t: 1538.9, T: 69.37
t: 1539.0, T: 69.29
t: 1539.1, T: 69.37
t: 1539.2, T: 69.29
t: 1539.3, T: 69.37
t: 1539.4, T: 69.37
t: 1539.5, T: 69.37
t: 1539.6, T: 69.37
t: 1539.7, T: 69.37
t: 1539.8, T: 69.37
t: 1539.9, T: 69.37
t: 1540.0, T: 69.37
t: 1540.1, T: 69.44
t: 1540.2, T: 69.44
t: 1540.3, T: 69.37
t: 1540.4, T: 69.44
t: 1540.5, T: 69.44
t: 1540.6, T: 69.44
t: 1540.7, T: 69.44
t: 1540.8, T: 69.44
t: 1540.9, T: 69.44
t: 1541.0, T: 69.44
t: 1541.1, T: 69.44
t: 1541.2, T: 69.44
t: 1541.3, T: 69.44
t: 1541.4, T: 69.44
t: 1541.5, T: 69.44
t: 1541.6, T: 69.44
t: 1541.7, T: 69.52
t: 1541.8, T: 69.52
t: 1541.9, T: 69.52
t: 1542.0, T: 69.52
t: 1542.1, T: 69.52
t: 1542.2, T: 69.52
t: 1542.3, T: 69.52
t: 1542.4, T: 69.52
t: 1542.5, T: 69.60
t: 1542.6, T: 69.60
t: 1542.7, T: 69.60
t: 1542.8, T: 69.60
t: 1542.9, T: 69.52
t: 1543.0, T: 69.60
t: 1543.1, T: 69.60
t: 1543.2, T: 69.60
t: 1543.3, T: 69.60
t: 1543.4, T: 69.60
t: 1543.5, T: 69.68
t: 1543.6, T: 69.60
t: 1543.7, T: 69.76
t: 1543.8, T: 69.68
t: 1543.9, T: 69.60
t: 1544.0, T: 69.68
t: 1544.1, T: 69.68
t: 1544.2, T: 69.68
t: 1544.3, T: 69.68
t: 1544.4, T: 69.76
t: 1544.5, T: 69.76
t: 1544.6, T: 69.68
t: 1544.7, T: 69.76
t: 1544.8, T: 69.76
t: 1544.9, T: 69.84
t: 1545.0, T: 69.76
t: 1545.1, T: 69.76
t: 1545.2, T: 69.76
t: 1545.3, T: 69.84
t: 1545.4, T: 69.84
t: 1545.5, T: 69.84
t: 1545.6, T: 69.84
t: 1545.7, T: 69.76
t: 1545.8, T: 69.84
t: 1545.9, T: 69.84
t: 1546.0, T: 69.76
t: 1546.1, T: 69.52
t: 1546.2, T: 69.44
t: 1546.3, T: 69.52
t: 1546.4, T: 69.52
t: 1546.5, T: 69.52
t: 1546.6, T: 69.52
t: 1546.7, T: 69.60
t: 1546.8, T: 69.60
t: 1546.9, T: 69.60
t: 1547.0, T: 69.60
t: 1547.1, T: 69.52
t: 1547.2, T: 69.52
t: 1547.3, T: 69.60
t: 1547.4, T: 69.52
t: 1547.5, T: 69.52
t: 1547.6, T: 69.92
t: 1547.7, T: 69.92
t: 1547.8, T: 69.84
t: 1547.9, T: 69.92
t: 1548.0, T: 69.92
t: 1548.1, T: 69.84
t: 1548.2, T: 69.92
t: 1548.3, T: 69.92
t: 1548.4, T: 69.84
t: 1548.5, T: 69.92
t: 1548.6, T: 69.92
t: 1548.7, T: 69.92
t: 1548.8, T: 69.84
t: 1548.9, T: 69.92
t: 1549.0, T: 69.60
t: 1549.1, T: 69.52
t: 1549.2, T: 69.52
t: 1549.3, T: 69.52
t: 1549.4, T: 69.52
t: 1549.5, T: 69.52
t: 1549.6, T: 69.60
t: 1549.7, T: 69.52
t: 1549.8, T: 69.60
t: 1549.9, T: 69.52
t: 1550.0, T: 69.60
t: 1550.1, T: 69.60
t: 1550.2, T: 69.52
t: 1550.3, T: 69.52
t: 1550.4, T: 69.52
t: 1550.5, T: 69.84
t: 1550.6, T: 69.84
t: 1550.7, T: 69.84
t: 1550.8, T: 69.84
t: 1550.9, T: 69.84
t: 1551.0, T: 69.84
t: 1551.1, T: 69.84
t: 1551.2, T: 69.84
t: 1551.3, T: 69.84
t: 1551.4, T: 69.76
t: 1551.5, T: 69.84
t: 1551.6, T: 69.76
t: 1551.7, T: 69.76
t: 1551.8, T: 69.84
t: 1551.9, T: 69.44
t: 1552.0, T: 69.44
t: 1552.1, T: 69.52
t: 1552.2, T: 69.52
t: 1552.3, T: 69.44
t: 1552.4, T: 69.52
t: 1552.5, T: 69.52
t: 1552.6, T: 69.44
t: 1552.7, T: 69.44
t: 1552.8, T: 69.44
t: 1552.9, T: 69.44
t: 1553.0, T: 69.37
t: 1553.1, T: 69.37
t: 1553.2, T: 69.44
t: 1553.3, T: 69.84
t: 1553.4, T: 69.76
t: 1553.5, T: 69.76
t: 1553.6, T: 69.84
t: 1553.7, T: 69.76
t: 1553.8, T: 69.76
t: 1553.9, T: 69.68
t: 1554.0, T: 69.76
t: 1554.1, T: 69.76
t: 1554.2, T: 69.68
t: 1554.3, T: 69.76
t: 1554.4, T: 69.68
t: 1554.5, T: 69.76
t: 1554.6, T: 69.76
t: 1554.7, T: 69.68
t: 1554.8, T: 69.37
t: 1554.9, T: 69.37
t: 1555.0, T: 69.29
t: 1555.1, T: 69.29
t: 1555.2, T: 69.29
t: 1555.3, T: 69.37
t: 1555.4, T: 69.37
t: 1555.5, T: 69.37
t: 1555.6, T: 69.29
t: 1555.7, T: 69.37
t: 1555.8, T: 69.37
t: 1555.9, T: 69.29
t: 1556.0, T: 69.29
t: 1556.1, T: 69.29
t: 1556.2, T: 69.60
t: 1556.3, T: 69.60
t: 1556.4, T: 69.60
t: 1556.5, T: 69.52
t: 1556.6, T: 69.60
t: 1556.7, T: 69.60
t: 1556.8, T: 69.52
t: 1556.9, T: 69.52
t: 1557.0, T: 69.60
t: 1557.1, T: 69.52
t: 1557.2, T: 69.52
t: 1557.3, T: 69.52
t: 1557.4, T: 69.60
t: 1557.5, T: 69.60
t: 1557.6, T: 69.60
t: 1557.7, T: 69.21
t: 1557.8, T: 69.21
t: 1557.9, T: 69.21
t: 1558.0, T: 69.21
t: 1558.1, T: 69.21
t: 1558.2, T: 69.21
t: 1558.3, T: 69.21
t: 1558.4, T: 69.13
t: 1558.5, T: 69.21
t: 1558.6, T: 69.21
t: 1558.7, T: 69.21
t: 1558.8, T: 69.21
t: 1558.9, T: 69.21
t: 1559.0, T: 69.13
t: 1559.1, T: 69.44
t: 1559.2, T: 69.52
t: 1559.3, T: 69.44
t: 1559.4, T: 69.44
t: 1559.5, T: 69.44
t: 1559.6, T: 69.44
t: 1559.7, T: 69.44
t: 1559.8, T: 69.44
t: 1559.9, T: 69.44
t: 1560.0, T: 69.37
t: 1560.1, T: 69.37
t: 1560.2, T: 69.44
t: 1560.3, T: 69.37
t: 1560.4, T: 69.37
t: 1560.5, T: 69.37
t: 1560.6, T: 69.37
t: 1560.7, T: 69.37
t: 1560.8, T: 69.37
t: 1560.9, T: 69.37
t: 1561.0, T: 69.37
t: 1561.1, T: 69.37
t: 1561.2, T: 69.37
t: 1561.3, T: 69.37
t: 1561.4, T: 69.37
t: 1561.5, T: 69.37
t: 1561.6, T: 69.37
t: 1561.7, T: 69.37
t: 1561.8, T: 69.37
t: 1561.9, T: 69.29
t: 1562.0, T: 69.37
t: 1562.1, T: 69.37
t: 1562.2, T: 69.37
t: 1562.3, T: 69.37
t: 1562.4, T: 69.37
t: 1562.5, T: 69.37
t: 1562.6, T: 69.44
t: 1562.7, T: 69.37
t: 1562.8, T: 69.37
t: 1562.9, T: 69.37
t: 1563.0, T: 69.37
t: 1563.1, T: 69.37
t: 1563.2, T: 69.37
t: 1563.3, T: 69.44
t: 1563.4, T: 69.44
t: 1563.5, T: 69.44
t: 1563.6, T: 69.37
t: 1563.7, T: 69.44
t: 1563.8, T: 69.44
t: 1563.9, T: 69.44
t: 1564.0, T: 69.52
t: 1564.1, T: 69.44
t: 1564.2, T: 69.52
t: 1564.3, T: 69.44
t: 1564.4, T: 69.52
t: 1564.5, T: 69.52
t: 1564.6, T: 69.52
t: 1564.7, T: 69.44
t: 1564.8, T: 69.52
t: 1564.9, T: 69.52
t: 1565.0, T: 69.52
t: 1565.1, T: 69.44
t: 1565.2, T: 69.52
t: 1565.3, T: 69.52
t: 1565.4, T: 69.52
t: 1565.5, T: 69.44
t: 1565.6, T: 69.52
t: 1565.7, T: 69.52
t: 1565.8, T: 69.52
t: 1565.9, T: 69.52
t: 1566.0, T: 69.44
t: 1566.1, T: 69.44
t: 1566.2, T: 69.44
t: 1566.3, T: 69.44
t: 1566.4, T: 69.52
t: 1566.5, T: 69.52
t: 1566.6, T: 69.44
t: 1566.7, T: 69.52
t: 1566.8, T: 69.44
t: 1566.9, T: 69.44
t: 1567.0, T: 69.44
t: 1567.1, T: 69.44
t: 1567.2, T: 69.52
t: 1567.3, T: 69.44
t: 1567.4, T: 69.44
t: 1567.5, T: 69.44
t: 1567.6, T: 69.44
t: 1567.7, T: 69.44
t: 1567.8, T: 69.44
t: 1567.9, T: 69.37
t: 1568.0, T: 69.37
t: 1568.1, T: 69.44
t: 1568.2, T: 69.44
t: 1568.3, T: 69.37
t: 1568.4, T: 69.37
t: 1568.5, T: 69.44
t: 1568.6, T: 69.37
t: 1568.7, T: 69.44
t: 1568.8, T: 69.37
t: 1568.9, T: 69.37
t: 1569.0, T: 69.44
t: 1569.1, T: 69.37
t: 1569.2, T: 69.37
t: 1569.3, T: 69.37
t: 1569.4, T: 69.37
t: 1569.5, T: 69.37
t: 1569.6, T: 69.37
t: 1569.7, T: 69.44
t: 1569.8, T: 69.44
t: 1569.9, T: 69.37
t: 1570.0, T: 69.37
t: 1570.1, T: 69.37
t: 1570.2, T: 69.37
t: 1570.3, T: 69.37
t: 1570.4, T: 69.37
t: 1570.5, T: 69.37
t: 1570.6, T: 69.29
t: 1570.7, T: 69.37
t: 1570.8, T: 69.37
t: 1570.9, T: 69.37
t: 1571.0, T: 69.37
t: 1571.1, T: 69.37
t: 1571.2, T: 69.29
t: 1571.3, T: 69.37
t: 1571.4, T: 69.37
t: 1571.5, T: 69.37
t: 1571.6, T: 69.37
t: 1571.7, T: 69.37
t: 1571.8, T: 69.37
t: 1571.9, T: 69.37
t: 1572.0, T: 69.37
t: 1572.1, T: 69.37
t: 1572.2, T: 69.44
t: 1572.3, T: 69.44
t: 1572.4, T: 69.37
t: 1572.5, T: 69.37
t: 1572.6, T: 69.37
t: 1572.7, T: 69.37
t: 1572.8, T: 69.37
t: 1572.9, T: 69.37
t: 1573.0, T: 69.44
t: 1573.1, T: 69.37
t: 1573.2, T: 69.37
t: 1573.3, T: 69.37
t: 1573.4, T: 69.37
t: 1573.5, T: 69.37
t: 1573.6, T: 69.44
t: 1573.7, T: 69.44
t: 1573.8, T: 69.44
t: 1573.9, T: 69.44
t: 1574.0, T: 69.44
t: 1574.1, T: 69.52
t: 1574.2, T: 69.44
t: 1574.3, T: 69.44
t: 1574.4, T: 69.52
t: 1574.5, T: 69.52
t: 1574.6, T: 69.44
t: 1574.7, T: 69.44
t: 1574.8, T: 69.44
t: 1574.9, T: 69.52
t: 1575.0, T: 69.52
t: 1575.1, T: 69.52
t: 1575.2, T: 69.60
t: 1575.3, T: 69.60
t: 1575.4, T: 69.60
t: 1575.5, T: 69.60
t: 1575.6, T: 69.52
t: 1575.7, T: 69.60
t: 1575.8, T: 69.60
t: 1575.9, T: 69.60
t: 1576.0, T: 69.60
t: 1576.1, T: 69.60
t: 1576.2, T: 69.60
t: 1576.3, T: 69.60
t: 1576.4, T: 69.68
t: 1576.5, T: 69.60
t: 1576.6, T: 69.68
t: 1576.7, T: 69.68
t: 1576.8, T: 69.68
t: 1576.9, T: 69.68
t: 1577.0, T: 69.68
t: 1577.1, T: 69.68
t: 1577.2, T: 69.68
t: 1577.3, T: 69.68
t: 1577.4, T: 69.76
t: 1577.5, T: 69.68
t: 1577.6, T: 69.68
t: 1577.7, T: 69.76
t: 1577.8, T: 69.37
t: 1577.9, T: 69.37
t: 1578.0, T: 69.44
t: 1578.1, T: 69.44
t: 1578.2, T: 69.44
t: 1578.3, T: 69.44
t: 1578.4, T: 69.52
t: 1578.5, T: 69.52
t: 1578.6, T: 69.60
t: 1578.7, T: 69.44
t: 1578.8, T: 69.52
t: 1578.9, T: 69.52
t: 1579.0, T: 69.52
t: 1579.1, T: 69.52
t: 1579.2, T: 69.60
t: 1579.3, T: 69.92
t: 1579.4, T: 69.84
t: 1579.5, T: 69.92
t: 1579.6, T: 69.92
t: 1579.7, T: 69.92
t: 1579.8, T: 69.92
t: 1579.9, T: 69.92
t: 1580.0, T: 69.92
t: 1580.1, T: 69.92
t: 1580.2, T: 69.92
t: 1580.3, T: 70.00
t: 1580.4, T: 70.00
t: 1580.5, T: 70.00
t: 1580.6, T: 70.00
t: 1580.7, T: 69.68
t: 1580.8, T: 69.68
t: 1580.9, T: 69.68
t: 1581.0, T: 69.68
t: 1581.1, T: 69.68
t: 1581.2, T: 69.68
t: 1581.3, T: 69.76
t: 1581.4, T: 69.76
t: 1581.5, T: 69.76
t: 1581.6, T: 69.76
t: 1581.7, T: 69.76
t: 1581.8, T: 69.68
t: 1581.9, T: 69.76
t: 1582.0, T: 69.68
t: 1582.1, T: 69.68
t: 1582.2, T: 70.00
t: 1582.3, T: 70.00
t: 1582.4, T: 70.00
t: 1582.5, T: 70.08
t: 1582.6, T: 70.00
t: 1582.7, T: 70.00
t: 1582.8, T: 70.08
t: 1582.9, T: 70.00
t: 1583.0, T: 70.00
t: 1583.1, T: 70.08
t: 1583.2, T: 70.00
t: 1583.3, T: 70.00
t: 1583.4, T: 70.00
t: 1583.5, T: 70.00
t: 1583.6, T: 69.68
t: 1583.7, T: 69.68
t: 1583.8, T: 69.76
t: 1583.9, T: 69.60
t: 1584.0, T: 69.68
t: 1584.1, T: 69.68
t: 1584.2, T: 69.68
t: 1584.3, T: 69.68
t: 1584.4, T: 69.76
t: 1584.5, T: 69.68
t: 1584.6, T: 69.60
t: 1584.7, T: 69.68
t: 1584.8, T: 69.68
t: 1584.9, T: 69.68
t: 1585.0, T: 69.60
t: 1585.1, T: 70.08
t: 1585.2, T: 70.00
t: 1585.3, T: 70.00
t: 1585.4, T: 70.00
t: 1585.5, T: 70.00
t: 1585.6, T: 70.00
t: 1585.7, T: 70.00
t: 1585.8, T: 70.00
t: 1585.9, T: 70.00
t: 1586.0, T: 70.00
t: 1586.1, T: 69.92
t: 1586.2, T: 69.92
t: 1586.3, T: 70.00
t: 1586.4, T: 69.92
t: 1586.5, T: 69.60
t: 1586.6, T: 69.60
t: 1586.7, T: 69.52
t: 1586.8, T: 69.60
t: 1586.9, T: 69.60
t: 1587.0, T: 69.60
t: 1587.1, T: 69.60
t: 1587.2, T: 69.52
t: 1587.3, T: 69.60
t: 1587.4, T: 69.60
t: 1587.5, T: 69.52
t: 1587.6, T: 69.52
t: 1587.7, T: 69.52
t: 1587.8, T: 69.52
t: 1587.9, T: 69.84
t: 1588.0, T: 69.84
t: 1588.1, T: 69.84
t: 1588.2, T: 69.84
t: 1588.3, T: 69.76
t: 1588.4, T: 69.76
t: 1588.5, T: 69.84
t: 1588.6, T: 69.76
t: 1588.7, T: 69.76
t: 1588.8, T: 69.76
t: 1588.9, T: 69.76
t: 1589.0, T: 69.68
t: 1589.1, T: 69.68
t: 1589.2, T: 69.68
t: 1589.3, T: 69.68
t: 1589.4, T: 69.37
t: 1589.5, T: 69.37
t: 1589.6, T: 69.37
t: 1589.7, T: 69.37
t: 1589.8, T: 69.44
t: 1589.9, T: 69.44
t: 1590.0, T: 69.37
t: 1590.1, T: 69.44
t: 1590.2, T: 69.37
t: 1590.3, T: 69.37
t: 1590.4, T: 69.37
t: 1590.5, T: 69.37
t: 1590.6, T: 69.37
t: 1590.7, T: 69.29
t: 1590.8, T: 69.68
t: 1590.9, T: 69.68
t: 1591.0, T: 69.60
t: 1591.1, T: 69.60
t: 1591.2, T: 69.68
t: 1591.3, T: 69.60
t: 1591.4, T: 69.60
t: 1591.5, T: 69.60
t: 1591.6, T: 69.60
t: 1591.7, T: 69.60
t: 1591.8, T: 69.60
t: 1591.9, T: 69.52
t: 1592.0, T: 69.52
t: 1592.1, T: 69.52
t: 1592.2, T: 69.60
t: 1592.3, T: 69.21
t: 1592.4, T: 69.21
t: 1592.5, T: 69.21
t: 1592.6, T: 69.21
t: 1592.7, T: 69.21
t: 1592.8, T: 69.21
t: 1592.9, T: 69.13
t: 1593.0, T: 69.13
t: 1593.1, T: 69.13
t: 1593.2, T: 69.13
t: 1593.3, T: 69.13
t: 1593.4, T: 69.05
t: 1593.5, T: 69.13
t: 1593.6, T: 69.13
t: 1593.7, T: 69.44
t: 1593.8, T: 69.37
t: 1593.9, T: 69.37
t: 1594.0, T: 69.37
t: 1594.1, T: 69.37
t: 1594.2, T: 69.29
t: 1594.3, T: 69.37
t: 1594.4, T: 69.29
t: 1594.5, T: 69.29
t: 1594.6, T: 69.29
t: 1594.7, T: 69.37
t: 1594.8, T: 69.29
t: 1594.9, T: 69.29
t: 1595.0, T: 69.21
t: 1595.1, T: 69.29
t: 1595.2, T: 69.21
t: 1595.3, T: 69.29
t: 1595.4, T: 69.21
t: 1595.5, T: 69.21
t: 1595.6, T: 69.21
t: 1595.7, T: 69.21
t: 1595.8, T: 69.21
t: 1595.9, T: 69.21
t: 1596.0, T: 69.21
t: 1596.1, T: 69.13
t: 1596.2, T: 69.21
t: 1596.3, T: 69.13
t: 1596.4, T: 69.21
t: 1596.5, T: 69.21
t: 1596.6, T: 69.21
t: 1596.7, T: 69.21
t: 1596.8, T: 69.21
t: 1596.9, T: 69.21
t: 1597.0, T: 69.21
t: 1597.1, T: 69.13
t: 1597.2, T: 69.13
t: 1597.3, T: 69.21
t: 1597.4, T: 69.21
t: 1597.5, T: 69.21
t: 1597.6, T: 69.21
t: 1597.7, T: 69.21
t: 1597.8, T: 69.13
t: 1597.9, T: 69.21
t: 1598.0, T: 69.21
t: 1598.1, T: 69.21
t: 1598.2, T: 69.21
t: 1598.3, T: 69.13
t: 1598.4, T: 69.13
t: 1598.5, T: 69.21
t: 1598.6, T: 69.13
t: 1598.7, T: 69.13
t: 1598.8, T: 69.13
t: 1598.9, T: 69.21
t: 1599.0, T: 69.21
t: 1599.1, T: 69.21
t: 1599.2, T: 69.21
t: 1599.3, T: 69.13
t: 1599.4, T: 69.13
t: 1599.5, T: 69.13
t: 1599.6, T: 69.13
t: 1599.7, T: 69.21
t: 1599.8, T: 69.13
t: 1599.9, T: 69.13
t: 1600.0, T: 69.13
t: 1600.1, T: 69.13
t: 1600.2, T: 69.13
t: 1600.3, T: 69.13
t: 1600.4, T: 69.13
t: 1600.5, T: 69.13
t: 1600.6, T: 69.13
t: 1600.7, T: 69.13
t: 1600.8, T: 69.13
t: 1600.9, T: 69.13
t: 1601.0, T: 69.13
t: 1601.1, T: 69.13
t: 1601.2, T: 69.13
t: 1601.3, T: 69.13
t: 1601.4, T: 69.13
t: 1601.5, T: 69.13
t: 1601.6, T: 69.13
t: 1601.7, T: 69.13
t: 1601.8, T: 69.13
t: 1601.9, T: 69.05
t: 1602.0, T: 69.13
t: 1602.1, T: 69.13
t: 1602.2, T: 69.21
t: 1602.3, T: 69.21
t: 1602.4, T: 69.13
t: 1602.5, T: 69.13
t: 1602.6, T: 69.13
t: 1602.7, T: 69.13
t: 1602.8, T: 69.13
t: 1602.9, T: 69.13
t: 1603.0, T: 69.13
t: 1603.1, T: 69.13
t: 1603.2, T: 69.13
t: 1603.3, T: 69.13
t: 1603.4, T: 69.05
t: 1603.5, T: 69.05
t: 1603.6, T: 69.05
t: 1603.7, T: 69.13
t: 1603.8, T: 69.13
t: 1603.9, T: 69.13
t: 1604.0, T: 69.13
t: 1604.1, T: 69.13
t: 1604.2, T: 69.13
t: 1604.3, T: 69.13
t: 1604.4, T: 69.05
t: 1604.5, T: 69.13
t: 1604.6, T: 69.13
t: 1604.7, T: 69.13
t: 1604.8, T: 69.13
t: 1604.9, T: 69.13
t: 1605.0, T: 69.21
t: 1605.1, T: 69.21
t: 1605.2, T: 69.13
t: 1605.3, T: 69.29
t: 1605.4, T: 69.21
t: 1605.5, T: 69.21
t: 1605.6, T: 69.21
t: 1605.7, T: 69.21
t: 1605.8, T: 69.29
t: 1605.9, T: 69.29
t: 1606.0, T: 69.29
t: 1606.1, T: 69.29
t: 1606.2, T: 69.29
t: 1606.3, T: 69.29
t: 1606.4, T: 69.29
t: 1606.5, T: 69.37
t: 1606.6, T: 69.29
t: 1606.7, T: 69.37
t: 1606.8, T: 69.29
t: 1606.9, T: 69.37
t: 1607.0, T: 69.37
t: 1607.1, T: 69.37
t: 1607.2, T: 69.37
t: 1607.3, T: 69.44
t: 1607.4, T: 69.44
t: 1607.5, T: 69.44
t: 1607.6, T: 69.44
t: 1607.7, T: 69.44
t: 1607.8, T: 69.44
t: 1607.9, T: 69.52
t: 1608.0, T: 69.52
t: 1608.1, T: 69.21
t: 1608.2, T: 69.21
t: 1608.3, T: 69.21
t: 1608.4, T: 69.29
t: 1608.5, T: 69.29
t: 1608.6, T: 69.29
t: 1608.7, T: 69.29
t: 1608.8, T: 69.21
t: 1608.9, T: 69.29
t: 1609.0, T: 69.29
t: 1609.1, T: 69.29
t: 1609.2, T: 69.29
t: 1609.3, T: 69.29
t: 1609.4, T: 69.29
t: 1609.5, T: 69.68
t: 1609.6, T: 69.68
t: 1609.7, T: 69.68
t: 1609.8, T: 69.68
t: 1609.9, T: 69.60
t: 1610.0, T: 69.68
t: 1610.1, T: 69.60
t: 1610.2, T: 69.60
t: 1610.3, T: 69.60
t: 1610.4, T: 69.68
t: 1610.5, T: 69.60
t: 1610.6, T: 69.68
t: 1610.7, T: 69.60
t: 1610.8, T: 69.68
t: 1610.9, T: 69.60
t: 1611.0, T: 69.29
t: 1611.1, T: 69.29
t: 1611.2, T: 69.29
t: 1611.3, T: 69.37
t: 1611.4, T: 69.37
t: 1611.5, T: 69.37
t: 1611.6, T: 69.29
t: 1611.7, T: 69.37
t: 1611.8, T: 69.29
t: 1611.9, T: 69.37
t: 1612.0, T: 69.29
t: 1612.1, T: 69.37
t: 1612.2, T: 69.29
t: 1612.3, T: 69.37
t: 1612.4, T: 69.68
t: 1612.5, T: 69.68
t: 1612.6, T: 69.68
t: 1612.7, T: 69.60
t: 1612.8, T: 69.60
t: 1612.9, T: 69.68
t: 1613.0, T: 69.60
t: 1613.1, T: 69.60
t: 1613.2, T: 69.60
t: 1613.3, T: 69.60
t: 1613.4, T: 69.68
t: 1613.5, T: 69.60
t: 1613.6, T: 69.60
t: 1613.7, T: 69.60
t: 1613.8, T: 69.60
t: 1613.9, T: 69.37
t: 1614.0, T: 69.29
t: 1614.1, T: 69.37
t: 1614.2, T: 69.21
t: 1614.3, T: 69.29
t: 1614.4, T: 69.29
t: 1614.5, T: 69.29
t: 1614.6, T: 69.37
t: 1614.7, T: 69.29
t: 1614.8, T: 69.37
t: 1614.9, T: 69.29
t: 1615.0, T: 69.29
t: 1615.1, T: 69.29
t: 1615.2, T: 69.29
t: 1615.3, T: 69.60
t: 1615.4, T: 69.60
t: 1615.5, T: 69.68
t: 1615.6, T: 69.60
t: 1615.7, T: 69.60
t: 1615.8, T: 69.68
t: 1615.9, T: 69.60
t: 1616.0, T: 69.60
t: 1616.1, T: 69.68
t: 1616.2, T: 69.60
t: 1616.3, T: 69.68
t: 1616.4, T: 69.60
t: 1616.5, T: 69.60
t: 1616.6, T: 69.60
t: 1616.7, T: 69.68
t: 1616.8, T: 69.29
t: 1616.9, T: 69.29
t: 1617.0, T: 69.37
t: 1617.1, T: 69.37
t: 1617.2, T: 69.37
t: 1617.3, T: 69.29
t: 1617.4, T: 69.37
t: 1617.5, T: 69.21
t: 1617.6, T: 69.29
t: 1617.7, T: 69.29
t: 1617.8, T: 69.37
t: 1617.9, T: 69.29
t: 1618.0, T: 69.29
t: 1618.1, T: 69.37
t: 1618.2, T: 69.68
t: 1618.3, T: 69.60
t: 1618.4, T: 69.68
t: 1618.5, T: 69.68
t: 1618.6, T: 69.68
t: 1618.7, T: 69.68
t: 1618.8, T: 69.60
t: 1618.9, T: 69.68
t: 1619.0, T: 69.60
t: 1619.1, T: 69.60
t: 1619.2, T: 69.60
t: 1619.3, T: 69.60
t: 1619.4, T: 69.60
t: 1619.5, T: 69.68
t: 1619.6, T: 69.29
t: 1619.7, T: 69.37
t: 1619.8, T: 69.29
t: 1619.9, T: 69.29
t: 1620.0, T: 69.37
t: 1620.1, T: 69.29
t: 1620.2, T: 69.29
t: 1620.3, T: 69.29
t: 1620.4, T: 69.21
t: 1620.5, T: 69.29
t: 1620.6, T: 69.29
t: 1620.7, T: 69.29
t: 1620.8, T: 69.21
t: 1620.9, T: 69.29
t: 1621.0, T: 69.29
t: 1621.1, T: 69.60
t: 1621.2, T: 69.52
t: 1621.3, T: 69.52
t: 1621.4, T: 69.60
t: 1621.5, T: 69.60
t: 1621.6, T: 69.52
t: 1621.7, T: 69.52
t: 1621.8, T: 69.60
t: 1621.9, T: 69.52
t: 1622.0, T: 69.44
t: 1622.1, T: 69.52
t: 1622.2, T: 69.44
t: 1622.3, T: 69.52
t: 1622.4, T: 69.44
t: 1622.5, T: 69.52
t: 1622.6, T: 69.44
t: 1622.7, T: 69.44
t: 1622.8, T: 69.44
t: 1622.9, T: 69.52
t: 1623.0, T: 69.44
t: 1623.1, T: 69.44
t: 1623.2, T: 69.44
t: 1623.3, T: 69.52
t: 1623.4, T: 69.44
t: 1623.5, T: 69.52
t: 1623.6, T: 69.44
t: 1623.7, T: 69.44
t: 1623.8, T: 69.44
t: 1623.9, T: 69.44
t: 1624.0, T: 69.37
t: 1624.1, T: 69.44
